ID:ID,NODE_TYPE,DATA,EXTRA,:LABEL
MO_10001_1,RESOURCE,MO,"{""pa"": ""0x40f8a000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_2,RESOURCE,MO,"{""pa"": ""0x42300000"", ""num_pages"": ""37"", ""page_size"": ""4096""}",RESOURCE
MO_10001_3,RESOURCE,MO,"{""pa"": ""0x42325000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_4,RESOURCE,MO,"{""pa"": ""0x42335000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_5,RESOURCE,MO,"{""pa"": ""0x42336000"", ""num_pages"": ""31"", ""page_size"": ""4096""}",RESOURCE
MO_10001_6,RESOURCE,MO,"{""pa"": ""0x42355000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_7,RESOURCE,MO,"{""pa"": ""0x42375000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_8,RESOURCE,MO,"{""pa"": ""0x42376000"", ""num_pages"": ""15"", ""page_size"": ""4096""}",RESOURCE
MO_10001_9,RESOURCE,MO,"{""pa"": ""0x42385000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_10,RESOURCE,MO,"{""pa"": ""0x42395000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_11,RESOURCE,MO,"{""pa"": ""0x42396000"", ""num_pages"": ""15"", ""page_size"": ""4096""}",RESOURCE
MO_10001_12,RESOURCE,MO,"{""pa"": ""0x423a5000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_13,RESOURCE,MO,"{""pa"": ""0x4d04a000"", ""num_pages"": ""37"", ""page_size"": ""4096""}",RESOURCE
MO_10001_14,RESOURCE,MO,"{""pa"": ""0x4d084000"", ""num_pages"": ""65"", ""page_size"": ""4096""}",RESOURCE
MO_10001_15,RESOURCE,MO,"{""pa"": ""0x4d0c5000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_16,RESOURCE,MO,"{""pa"": ""0x4d0d5000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_17,RESOURCE,MO,"{""pa"": ""0x4d0d6000"", ""num_pages"": ""42"", ""page_size"": ""4096""}",RESOURCE
MO_10001_18,RESOURCE,MO,"{""pa"": ""0x4d198000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_19,RESOURCE,MO,"{""pa"": ""0x50ae4000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_20,RESOURCE,MO,"{""pa"": ""0x50ae6000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_21,RESOURCE,MO,"{""pa"": ""0x50ae7000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_22,RESOURCE,MO,"{""pa"": ""0x50ae8000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_23,RESOURCE,MO,"{""pa"": ""0x50ae9000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_24,RESOURCE,MO,"{""pa"": ""0x50aea000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_25,RESOURCE,MO,"{""pa"": ""0x50aeb000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_26,RESOURCE,MO,"{""pa"": ""0x50aec000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_27,RESOURCE,MO,"{""pa"": ""0x50aed000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_28,RESOURCE,MO,"{""pa"": ""0x50aee000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_29,RESOURCE,MO,"{""pa"": ""0x50aef000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_30,RESOURCE,MO,"{""pa"": ""0x50af0000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_31,RESOURCE,MO,"{""pa"": ""0x50af1000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_32,RESOURCE,MO,"{""pa"": ""0x50af2000"", ""num_pages"": ""3"", ""page_size"": ""4096""}",RESOURCE
MO_10001_33,RESOURCE,MO,"{""pa"": ""0x50af5000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_34,RESOURCE,MO,"{""pa"": ""0x50af6000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_35,RESOURCE,MO,"{""pa"": ""0x50af7000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_36,RESOURCE,MO,"{""pa"": ""0x50af8000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
