ID:ID,NODE_TYPE,DATA,EXTRA,:LABEL
MO_10001_1,RESOURCE,MO,"{""pa"": ""0x40f8a000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_2,RESOURCE,MO,"{""pa"": ""0x42300000"", ""num_pages"": ""38"", ""page_size"": ""4096""}",RESOURCE
MO_10001_3,RESOURCE,MO,"{""pa"": ""0x42326000"", ""num_pages"": ""16"", ""page_size"": ""4096""}",RESOURCE
MO_10001_4,RESOURCE,MO,"{""pa"": ""0x42336000"", ""num_pages"": ""25"", ""page_size"": ""4096""}",RESOURCE
MO_10001_5,RESOURCE,MO,"{""pa"": ""0x4234f000"", ""num_pages"": ""7"", ""page_size"": ""4096""}",RESOURCE
MO_10001_6,RESOURCE,MO,"{""pa"": ""0x42376000"", ""num_pages"": ""9"", ""page_size"": ""4096""}",RESOURCE
MO_10001_7,RESOURCE,MO,"{""pa"": ""0x4237f000"", ""num_pages"": ""7"", ""page_size"": ""4096""}",RESOURCE
MO_10001_8,RESOURCE,MO,"{""pa"": ""0x42386000"", ""num_pages"": ""16"", ""page_size"": ""4096""}",RESOURCE
MO_10001_9,RESOURCE,MO,"{""pa"": ""0x42396000"", ""num_pages"": ""9"", ""page_size"": ""4096""}",RESOURCE
MO_10001_10,RESOURCE,MO,"{""pa"": ""0x4239f000"", ""num_pages"": ""7"", ""page_size"": ""4096""}",RESOURCE
MO_10001_11,RESOURCE,MO,"{""pa"": ""0x4d04a000"", ""num_pages"": ""37"", ""page_size"": ""4096""}",RESOURCE
MO_10001_12,RESOURCE,MO,"{""pa"": ""0x4d084000"", ""num_pages"": ""59"", ""page_size"": ""4096""}",RESOURCE
MO_10001_13,RESOURCE,MO,"{""pa"": ""0x4d0bf000"", ""num_pages"": ""7"", ""page_size"": ""4096""}",RESOURCE
MO_10001_14,RESOURCE,MO,"{""pa"": ""0x4d0d6000"", ""num_pages"": ""9"", ""page_size"": ""4096""}",RESOURCE
MO_10001_15,RESOURCE,MO,"{""pa"": ""0x4d0df000"", ""num_pages"": ""33"", ""page_size"": ""4096""}",RESOURCE
MO_10001_16,RESOURCE,MO,"{""pa"": ""0x4d197000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_17,RESOURCE,MO,"{""pa"": ""0x505ae000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_18,RESOURCE,MO,"{""pa"": ""0x505b0000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_19,RESOURCE,MO,"{""pa"": ""0x505b1000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_20,RESOURCE,MO,"{""pa"": ""0x505b2000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_21,RESOURCE,MO,"{""pa"": ""0x505b3000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_22,RESOURCE,MO,"{""pa"": ""0x505b4000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_23,RESOURCE,MO,"{""pa"": ""0x505b5000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_24,RESOURCE,MO,"{""pa"": ""0x505b6000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_25,RESOURCE,MO,"{""pa"": ""0x505b7000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_26,RESOURCE,MO,"{""pa"": ""0x505b8000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_27,RESOURCE,MO,"{""pa"": ""0x505b9000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_28,RESOURCE,MO,"{""pa"": ""0x505ba000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_29,RESOURCE,MO,"{""pa"": ""0x505bb000"", ""num_pages"": ""3"", ""page_size"": ""4096""}",RESOURCE
MO_10001_30,RESOURCE,MO,"{""pa"": ""0x505be000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_31,RESOURCE,MO,"{""pa"": ""0x505bf000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_32,RESOURCE,MO,"{""pa"": ""0x505c0000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_33,RESOURCE,MO,"{""pa"": ""0x505c1000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_34,RESOURCE,MO,"{""pa"": ""0x505c2000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_35,RESOURCE,MO,"{""pa"": ""0x505c3000"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
MO_10001_36,RESOURCE,MO,"{""pa"": ""0x505c5000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_37,RESOURCE,MO,"{""pa"": ""0x505c6000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_38,RESOURCE,MO,"{""pa"": ""0x505c7000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_39,RESOURCE,MO,"{""pa"": ""0x505c8000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_40,RESOURCE,MO,"{""pa"": ""0x505c9000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_41,RESOURCE,MO,"{""pa"": ""0x505ca000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_42,RESOURCE,MO,"{""pa"": ""0x505cb000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_43,RESOURCE,MO,"{""pa"": ""0x505cc000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_44,RESOURCE,MO,"{""pa"": ""0x505cd000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_45,RESOURCE,MO,"{""pa"": ""0x505ce000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_46,RESOURCE,MO,"{""pa"": ""0x505cf000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_47,RESOURCE,MO,"{""pa"": ""0x505d0000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_48,RESOURCE,MO,"{""pa"": ""0x505d1000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_49,RESOURCE,MO,"{""pa"": ""0x505d2000"", ""num_pages"": ""3"", ""page_size"": ""4096""}",RESOURCE
MO_10001_50,RESOURCE,MO,"{""pa"": ""0x505d5000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_51,RESOURCE,MO,"{""pa"": ""0x505d6000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_52,RESOURCE,MO,"{""pa"": ""0x505d7000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_53,RESOURCE,MO,"{""pa"": ""0x505d8000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_54,RESOURCE,MO,"{""pa"": ""0x505d9000"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
MO_10001_55,RESOURCE,MO,"{""pa"": ""0x505da000"", ""num_pages"": ""2"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_1,RESOURCE,VMR,"{""va"": ""0xaaaad2f36000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_2,RESOURCE,VMR,"{""va"": ""0xaaaad2f37000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_3,RESOURCE,VMR,"{""va"": ""0xaaaad2f38000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_4,RESOURCE,VMR,"{""va"": ""0xaaaaf0431000"", ""vmr_type"": ""HEAP"", ""num_pages"": ""33"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_5,RESOURCE,VMR,"{""va"": ""0xffff9270e000"", ""vmr_type"": ""LIB"", ""num_pages"": ""333"", ""page_size"": ""4096""}",RESOURCE
VMR_10002_6,RESOURCE,VMR,"{""va"": ""0xffff9285b000"", ""vmr_type"": ""LIB"", ""num_pages"": ""4"", ""page_size"": ""4096""}",RESOURCE
