:START_ID,DATA,EXTRA,:END_ID,:TYPE
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_SPACE_10001,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_SPACE_10002,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_SPACE_10003,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_1,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_2,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_3,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_4,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_5,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_6,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_7,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_8,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_9,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_10,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_11,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_12,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_13,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_14,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_15,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_16,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_17,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_18,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_19,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_20,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_21,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_22,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_23,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_24,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_25,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10003_26,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",MO_10002_1,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_SPACE_10004,HOLD
PD_10001,RWX,"{""pd_incharge"": ""Guest Linux""}",VMR_10004_1,HOLD
