NODE_TYPE,NODE_ID,DATA,EDGE_TYPE,EDGE_FROM,EDGE_TO,EXTRA
RESOURCE,MO_100001_19,MO,,,,"{""pa"": ""0x33ea000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_20,MO,,,,"{""pa"": ""0x33eb000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_21,MO,,,,"{""pa"": ""0x33ec000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_22,MO,,,,"{""pa"": ""0x33ed000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_23,MO,,,,"{""pa"": ""0x33ee000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_24,MO,,,,"{""pa"": ""0x33ef000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_25,MO,,,,"{""pa"": ""0x33f0000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_26,MO,,,,"{""pa"": ""0x33f1000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_27,MO,,,,"{""pa"": ""0x33f2000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_28,MO,,,,"{""pa"": ""0x33f3000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_29,MO,,,,"{""pa"": ""0x33f4000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_30,MO,,,,"{""pa"": ""0x33f5000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_31,MO,,,,"{""pa"": ""0x33f6000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_32,MO,,,,"{""pa"": ""0x33f7000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_33,MO,,,,"{""pa"": ""0x33f8000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_34,MO,,,,"{""pa"": ""0x33f9000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_35,MO,,,,"{""pa"": ""0x33fa000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_36,MO,,,,"{""pa"": ""0x356f000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_37,MO,,,,"{""pa"": ""0x35c3000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_38,MO,,,,"{""pa"": ""0x35c4000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_39,MO,,,,"{""pa"": ""0x35c5000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_40,MO,,,,"{""pa"": ""0x35c6000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_41,MO,,,,"{""pa"": ""0x35c7000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_42,MO,,,,"{""pa"": ""0x35c8000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_43,MO,,,,"{""pa"": ""0x35c9000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_44,MO,,,,"{""pa"": ""0x35ca000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_45,MO,,,,"{""pa"": ""0x35cb000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_46,MO,,,,"{""pa"": ""0x35cc000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_47,MO,,,,"{""pa"": ""0x35cd000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_48,MO,,,,"{""pa"": ""0x35ce000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_49,MO,,,,"{""pa"": ""0x35cf000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_50,MO,,,,"{""pa"": ""0x35e4000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_51,MO,,,,"{""pa"": ""0x35e5000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_52,MO,,,,"{""pa"": ""0x35e6000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_53,MO,,,,"{""pa"": ""0x35e7000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_54,MO,,,,"{""pa"": ""0x35e8000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_55,MO,,,,"{""pa"": ""0x35e9000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_56,MO,,,,"{""pa"": ""0x35ea000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_57,MO,,,,"{""pa"": ""0x35eb000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_58,MO,,,,"{""pa"": ""0x35ec000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_59,MO,,,,"{""pa"": ""0x35ed000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_60,MO,,,,"{""pa"": ""0x35ee000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_61,MO,,,,"{""pa"": ""0x35ef000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_62,MO,,,,"{""pa"": ""0x36ff000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_63,MO,,,,"{""pa"": ""0x3780000"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_64,MO,,,,"{""pa"": ""0x3786000"", ""num_pages"": ""12"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_65,MO,,,,"{""pa"": ""0x37c1000"", ""num_pages"": ""24"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_66,MO,,,,"{""pa"": ""0x37db000"", ""num_pages"": ""5"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_67,MO,,,,"{""pa"": ""0x3a14000"", ""num_pages"": ""4"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_68,MO,,,,"{""pa"": ""0x3a18000"", ""num_pages"": ""8"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_69,MO,,,,"{""pa"": ""0x3a20000"", ""num_pages"": ""29"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_70,MO,,,,"{""pa"": ""0x3a3e000"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_71,MO,,,,"{""pa"": ""0x3a40000"", ""num_pages"": ""8"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_72,MO,,,,"{""pa"": ""0x3a48000"", ""num_pages"": ""7"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_73,MO,,,,"{""pa"": ""0x5008000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_74,MO,,,,"{""pa"": ""0x5009000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_75,MO,,,,"{""pa"": ""0x500a000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_76,MO,,,,"{""pa"": ""0x500b000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_77,MO,,,,"{""pa"": ""0x500e000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_78,MO,,,,"{""pa"": ""0x500f000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_79,MO,,,,"{""pa"": ""0x5010000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_80,MO,,,,"{""pa"": ""0x5011000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_81,MO,,,,"{""pa"": ""0x5012000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_82,MO,,,,"{""pa"": ""0x5013000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_83,MO,,,,"{""pa"": ""0x5014000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_84,MO,,,,"{""pa"": ""0x5015000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_85,MO,,,,"{""pa"": ""0x5016000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_86,MO,,,,"{""pa"": ""0x5017000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_87,MO,,,,"{""pa"": ""0x5018000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_88,MO,,,,"{""pa"": ""0x5019000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_89,MO,,,,"{""pa"": ""0x501a000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_90,MO,,,,"{""pa"": ""0x501b000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_91,MO,,,,"{""pa"": ""0x501c000"", ""num_pages"": ""3"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_92,MO,,,,"{""pa"": ""0x501f000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_93,MO,,,,"{""pa"": ""0x5020000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_94,MO,,,,"{""pa"": ""0x5021000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_95,MO,,,,"{""pa"": ""0x5022000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_96,MO,,,,"{""pa"": ""0x5023000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_97,MO,,,,"{""pa"": ""0x5024000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_98,MO,,,,"{""pa"": ""0x5025000"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_99,MO,,,,"{""pa"": ""0x5027000"", ""num_pages"": ""3"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_100,MO,,,,"{""pa"": ""0x502a000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_101,MO,,,,"{""pa"": ""0x502b000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_102,MO,,,,"{""pa"": ""0x502c000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_103,MO,,,,"{""pa"": ""0x502d000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_104,MO,,,,"{""pa"": ""0x502e000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_105,MO,,,,"{""pa"": ""0x502f000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_106,MO,,,,"{""pa"": ""0x5030000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_107,MO,,,,"{""pa"": ""0x5031000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_108,MO,,,,"{""pa"": ""0x5032000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_109,MO,,,,"{""pa"": ""0x5033000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_110,MO,,,,"{""pa"": ""0x5034000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_111,MO,,,,"{""pa"": ""0x5035000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_112,MO,,,,"{""pa"": ""0x5036000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_113,MO,,,,"{""pa"": ""0x5037000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_114,MO,,,,"{""pa"": ""0x5038000"", ""num_pages"": ""3"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_115,MO,,,,"{""pa"": ""0x503b000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_116,MO,,,,"{""pa"": ""0x503c000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_117,MO,,,,"{""pa"": ""0x503d000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_118,MO,,,,"{""pa"": ""0x503e000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_119,MO,,,,"{""pa"": ""0x503f000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_120,MO,,,,"{""pa"": ""0x5040000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_121,MO,,,,"{""pa"": ""0x5041000"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_122,MO,,,,"{""pa"": ""0x7a2c000"", ""num_pages"": ""4"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_123,MO,,,,"{""pa"": ""0x7a30000"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_124,MO,,,,"{""pa"": ""0x7a31000"", ""num_pages"": ""6"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_125,MO,,,,"{""pa"": ""0x7a50000"", ""num_pages"": ""3"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_126,MO,,,,"{""pa"": ""0x7a53000"", ""num_pages"": ""6"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_127,MO,,,,"{""pa"": ""0x7a59000"", ""num_pages"": ""5"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_128,MO,,,,"{""pa"": ""0x7a5f000"", ""num_pages"": ""4"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_129,MO,,,,"{""pa"": ""0x7a71000"", ""num_pages"": ""15"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_130,MO,,,,"{""pa"": ""0x7f80000"", ""num_pages"": ""19"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_131,MO,,,,"{""pa"": ""0x7f93000"", ""num_pages"": ""5"", ""page_size"": ""4096""}"
RESOURCE,MO_100001_132,MO,,,,"{""pa"": ""0x7f99000"", ""num_pages"": ""7"", ""page_size"": ""4096""}"
PD,PD_100002,hello_mmap,,,,
RESOURCE_SPACE,VMR_SPACE_100002,VMR,,,,
RESOURCE,VMR_100002_1,VMR,,,,"{""va"": ""0x55b527bd1000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_2,VMR,,,,"{""va"": ""0x55b527bd2000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_3,VMR,,,,"{""va"": ""0x55b527bd3000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_4,VMR,,,,"{""va"": ""0x55b527bd4000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_5,VMR,,,,"{""va"": ""0x55b527bd5000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_6,VMR,,,,"{""va"": ""0x55b527bd6000"", ""vmr_type"": ""HEAP"", ""num_pages"": ""33"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_7,VMR,,,,"{""va"": ""0x7fbb2c64f000"", ""vmr_type"": ""SHM"", ""num_pages"": ""3"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_8,VMR,,,,"{""va"": ""0x7fbb2c652000"", ""vmr_type"": ""NONE"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_9,VMR,,,,"{""va"": ""0x7fbb2c654000"", ""vmr_type"": ""LIB"", ""num_pages"": ""40"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_10,VMR,,,,"{""va"": ""0x7fbb2c67c000"", ""vmr_type"": ""LIB"", ""num_pages"": ""291"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_11,VMR,,,,"{""va"": ""0x7fbb2c79f000"", ""vmr_type"": ""LIB"", ""num_pages"": ""83"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_12,VMR,,,,"{""va"": ""0x7fbb2c7f2000"", ""vmr_type"": ""LIB"", ""num_pages"": ""4"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_13,VMR,,,,"{""va"": ""0x7fbb2c7f6000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_14,VMR,,,,"{""va"": ""0x7fbb2c7f8000"", ""vmr_type"": ""NONE"", ""num_pages"": ""15"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_15,VMR,,,,"{""va"": ""0x7fbb2c807000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_16,VMR,,,,"{""va"": ""0x7fbb2c809000"", ""vmr_type"": ""LIB"", ""num_pages"": ""31"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_17,VMR,,,,"{""va"": ""0x7fbb2c828000"", ""vmr_type"": ""LIB"", ""num_pages"": ""11"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_18,VMR,,,,"{""va"": ""0x7fbb2c834000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_19,VMR,,,,"{""va"": ""0x7fbb2c836000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_20,VMR,,,,"{""va"": ""0x7ffdcedc4000"", ""vmr_type"": ""STACK"", ""num_pages"": ""33"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_21,VMR,,,,"{""va"": ""0x7ffdcede6000"", ""vmr_type"": ""VVAR"", ""num_pages"": ""4"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_22,VMR,,,,"{""va"": ""0x7ffdcedea000"", ""vmr_type"": ""VDSO"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,VMR_100002_23,VMR,,,,"{""va"": ""0xffffffffff600000"", ""vmr_type"": ""VSYSCALL"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
PD,PD_100003,hello_mmap,,,,
RESOURCE_SPACE,VMR_SPACE_100003,VMR,,,,
RESOURCE,VMR_100003_1,VMR,,,,"{""va"": ""0x55592dff0000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_2,VMR,,,,"{""va"": ""0x55592dff1000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_3,VMR,,,,"{""va"": ""0x55592dff2000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_4,VMR,,,,"{""va"": ""0x55592dff3000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_5,VMR,,,,"{""va"": ""0x55592dff4000"", ""vmr_type"": ""PROGRAM"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_6,VMR,,,,"{""va"": ""0x55592dff5000"", ""vmr_type"": ""HEAP"", ""num_pages"": ""33"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_7,VMR,,,,"{""va"": ""0x7f1c4d765000"", ""vmr_type"": ""SHM"", ""num_pages"": ""3"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_8,VMR,,,,"{""va"": ""0x7f1c4d768000"", ""vmr_type"": ""NONE"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_9,VMR,,,,"{""va"": ""0x7f1c4d76a000"", ""vmr_type"": ""LIB"", ""num_pages"": ""40"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_10,VMR,,,,"{""va"": ""0x7f1c4d792000"", ""vmr_type"": ""LIB"", ""num_pages"": ""291"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_11,VMR,,,,"{""va"": ""0x7f1c4d8b5000"", ""vmr_type"": ""LIB"", ""num_pages"": ""83"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_12,VMR,,,,"{""va"": ""0x7f1c4d908000"", ""vmr_type"": ""LIB"", ""num_pages"": ""4"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_13,VMR,,,,"{""va"": ""0x7f1c4d90c000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_14,VMR,,,,"{""va"": ""0x7f1c4d90e000"", ""vmr_type"": ""NONE"", ""num_pages"": ""15"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_15,VMR,,,,"{""va"": ""0x7f1c4d91d000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_16,VMR,,,,"{""va"": ""0x7f1c4d91f000"", ""vmr_type"": ""LIB"", ""num_pages"": ""31"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_17,VMR,,,,"{""va"": ""0x7f1c4d93e000"", ""vmr_type"": ""LIB"", ""num_pages"": ""11"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_18,VMR,,,,"{""va"": ""0x7f1c4d94a000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_19,VMR,,,,"{""va"": ""0x7f1c4d94c000"", ""vmr_type"": ""LIB"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_20,VMR,,,,"{""va"": ""0x7ffd3bb4e000"", ""vmr_type"": ""STACK"", ""num_pages"": ""33"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_21,VMR,,,,"{""va"": ""0x7ffd3bbba000"", ""vmr_type"": ""VVAR"", ""num_pages"": ""4"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_22,VMR,,,,"{""va"": ""0x7ffd3bbbe000"", ""vmr_type"": ""VDSO"", ""num_pages"": ""2"", ""page_size"": ""4096""}"
RESOURCE,VMR_100003_23,VMR,,,,"{""va"": ""0xffffffffff600000"", ""vmr_type"": ""VSYSCALL"", ""num_pages"": ""1"", ""page_size"": ""4096""}"
,,RWX,HOLD,PD_100001,MO_100001_1,
,,RWX,HOLD,PD_100001,MO_100001_2,
,,RWX,HOLD,PD_100001,MO_100001_3,
,,RWX,HOLD,PD_100001,MO_100001_4,
,,RWX,HOLD,PD_100001,MO_100001_5,
,,RWX,HOLD,PD_100001,MO_100001_6,
,,RWX,HOLD,PD_100001,MO_100001_7,
,,RWX,HOLD,PD_100001,MO_100001_8,
,,RWX,HOLD,PD_100001,MO_100001_9,
,,RWX,HOLD,PD_100001,MO_100001_10,
,,RWX,HOLD,PD_100001,MO_100001_11,
,,RWX,HOLD,PD_100001,MO_100001_12,
,,RWX,HOLD,PD_100001,MO_100001_13,
,,RWX,HOLD,PD_100001,MO_100001_14,
,,RWX,HOLD,PD_100001,MO_100001_15,
,,RWX,HOLD,PD_100001,MO_100001_16,
,,RWX,HOLD,PD_100001,MO_100001_17,
,,RWX,HOLD,PD_100001,MO_100001_18,
,,RWX,HOLD,PD_100001,MO_100001_19,
,,RWX,HOLD,PD_100001,MO_100001_20,
,,RWX,HOLD,PD_100001,MO_100001_21,
,,RWX,HOLD,PD_100001,MO_100001_22,
,,RWX,HOLD,PD_100001,MO_100001_23,
,,RWX,HOLD,PD_100001,MO_100001_24,
,,RWX,HOLD,PD_100001,MO_100001_25,
,,RWX,HOLD,PD_100001,MO_100001_26,
,,RWX,HOLD,PD_100001,MO_100001_27,
,,RWX,HOLD,PD_100001,MO_100001_28,
,,RWX,HOLD,PD_100001,MO_100001_29,
,,RWX,HOLD,PD_100001,MO_100001_30,
,,RWX,HOLD,PD_100001,MO_100001_31,
,,RWX,HOLD,PD_100001,MO_100001_32,
,,RWX,HOLD,PD_100001,MO_100001_33,
,,RWX,HOLD,PD_100001,MO_100001_34,
,,RWX,HOLD,PD_100001,MO_100001_35,
,,RWX,HOLD,PD_100001,MO_100001_36,
,,RWX,HOLD,PD_100001,MO_100001_37,
,,RWX,HOLD,PD_100001,MO_100001_38,
,,RWX,HOLD,PD_100001,MO_100001_39,
,,RWX,HOLD,PD_100001,MO_100001_40,
